SalePrice,OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,MasVnrArea,Fireplaces,MSZoning,Neighborhood,Condition2,MasVnrType,ExterQual,BsmtQual,CentralAir,Electrical,KitchenQual,SaleType
167500,5,1264,2,1268,1,1960,1960,324.0,2,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
293077,8,1646,3,1638,2,2007,2008,338.0,1,RL,Timber,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
105000,5,1376,1,768,1,1941,1950,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
118000,6,1218,1,672,1,1972,1972,281.0,0,RM,BrDale,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
160000,5,1928,0,686,2,1916,1995,0.0,0,RH,SWISU,Norm,None,TA,TA,Y,SBrkr,TA,WD
310000,8,2520,3,1338,2,1993,1993,0.0,1,RL,NoRidge,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
230000,7,1654,3,1654,2,2002,2002,295.0,0,RL,CollgCr,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
119750,5,954,1,920,1,1938,1950,0.0,1,RL,Crawfor,Norm,None,TA,Fa,Y,SBrkr,Fa,WD
315500,9,1620,3,1620,2,2007,2008,70.0,1,RL,Timber,Norm,Stone,Gd,Ex,Y,SBrkr,Ex,WD
97000,4,1344,0,546,1,1970,2008,0.0,1,RM,MeadowV,Norm,None,TA,TA,Y,SBrkr,TA,WD
80000,4,630,1,630,1,1970,1970,0.0,0,RM,MeadowV,Norm,None,TA,Gd,Y,SBrkr,TA,WD
155000,5,1803,2,1134,2,1957,2000,67.0,1,RL,Sawyer,Norm,BrkCmn,TA,TA,Y,SBrkr,TA,WD
173000,6,1632,2,800,1,1966,2000,252.0,0,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
196000,6,1306,2,1306,2,2005,2005,135.0,1,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
262280,7,2329,2,1475,2,1990,1990,99.0,1,RL,SawyerW,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
145000,5,990,2,990,1,1994,1995,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,TA,WD
176485,7,1302,2,1302,2,2007,2007,0.0,0,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
200141,7,1316,2,1316,2,2007,2007,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
165000,6,1977,2,816,1,1964,1978,272.0,1,RL,NAmes,Norm,BrkCmn,TA,TA,Y,SBrkr,TA,WD
144500,5,1526,1,1216,1,1957,2002,145.0,1,RL,Edwards,Norm,Stone,TA,TA,Y,FuseA,TA,WD
255000,8,1989,2,1065,2,2002,2002,210.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
180000,6,1523,2,1193,2,1976,1976,160.0,1,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,COD
185850,7,1364,2,1364,2,2005,2005,240.0,1,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
248000,7,1850,2,973,2,1994,1994,0.0,1,RL,NoRidge,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
335000,9,2184,3,1104,2,2008,2008,154.0,1,RL,NridgHt,Norm,Stone,Ex,Ex,Y,SBrkr,Ex,WD
213500,8,1338,2,1338,2,2001,2001,0.0,0,RL,StoneBr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
81000,3,894,3,894,1,1935,1950,0.0,0,C (all),IDOTRR,Norm,None,Fa,TA,Y,SBrkr,TA,ConLD
90000,5,2337,2,662,2,1900,1950,0.0,0,RM,OldTown,Norm,None,TA,TA,N,SBrkr,TA,WD
110500,6,1103,2,1103,1,1925,1980,0.0,1,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,Gd,WD
154000,5,1154,2,1154,1,1966,1966,200.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
328000,7,2260,2,1306,2,1996,1997,0.0,0,RL,ClearCr,Norm,None,Gd,Ex,Y,SBrkr,Gd,WD
178000,6,1571,2,799,2,1993,1994,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,TA,WD
151400,6,2521,2,942,2,1973,1973,0.0,1,RM,MeadowV,Norm,None,TA,Gd,Y,SBrkr,TA,WD
135000,5,893,2,845,1,1949,2003,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
135000,5,1048,1,1048,1,1956,1956,120.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
154000,6,1556,2,727,1,1968,1968,0.0,0,RL,NWAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
91500,5,1456,1,810,1,1948,1950,0.0,1,RL,Edwards,Norm,None,TA,Fa,Y,FuseA,TA,WD
159500,6,1426,2,690,1,1977,1977,140.0,0,RL,Edwards,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
194000,7,1240,3,1240,2,2006,2006,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
219500,7,1740,1,800,1,1940,1984,0.0,2,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,TA,CWD
170000,5,1466,2,796,2,1936,1989,0.0,1,RL,OldTown,Norm,None,TA,Fa,Y,SBrkr,Gd,WD
138800,5,1096,1,1096,1,1969,1969,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
155900,6,848,2,848,1,2004,2004,169.0,1,RM,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
126000,5,990,1,990,1,1994,1994,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,TA,WD
145000,6,1258,2,1258,2,1971,2004,144.0,0,RL,NWAmes,Norm,BrkFace,Gd,TA,Y,SBrkr,Gd,COD
133000,5,1040,1,1040,1,1963,1963,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
192000,7,1459,2,1459,2,2002,2002,100.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
187500,6,1498,2,691,2,1995,1996,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
147000,6,996,2,936,1,1992,1992,0.0,0,RL,SawyerW,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
83500,4,1092,1,546,1,1973,1973,0.0,0,RM,MeadowV,Norm,None,TA,TA,Y,SBrkr,TA,WD
252000,8,1953,3,1082,2,2005,2006,0.0,1,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
137500,7,1709,2,970,2,2004,2004,50.0,0,RM,Edwards,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
197000,8,1247,2,1247,1,2005,2005,0.0,1,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
160000,7,1252,2,600,2,1999,2000,212.0,0,FV,Somerst,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
136500,6,1694,2,1181,2,1925,1950,0.0,1,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,TA,WD
146000,5,1200,2,864,1,1965,1998,166.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
129000,5,936,1,936,1,1956,2000,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
176432,6,1314,2,1314,2,2006,2006,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
127000,6,1355,0,684,1,1914,2006,0.0,0,RM,IDOTRR,Norm,None,TA,TA,Y,SBrkr,Gd,WD
170000,8,1088,2,1074,1,1986,1986,0.0,0,RL,StoneBr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
128000,4,1324,1,672,1,1936,1950,0.0,0,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
157000,7,1601,2,1271,2,1978,1978,206.0,1,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,COD
119500,5,950,1,950,1,1971,1971,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
135000,5,1134,1,1010,1,1960,2002,45.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
159500,6,1194,2,655,1,1959,1959,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
106000,5,1302,2,630,2,1970,1970,304.0,0,RM,BrDale,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
179900,7,1442,2,910,2,1990,1991,0.0,1,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
274725,7,2021,2,868,2,2006,2006,0.0,1,RL,Gilbert,Norm,None,Gd,Ex,Y,SBrkr,Gd,New
181000,6,1690,2,924,2,2000,2000,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
280000,8,1836,3,1836,2,2004,2005,42.0,1,RL,NridgHt,Norm,Stone,Gd,Ex,Y,SBrkr,Gd,WD
188000,6,1658,2,773,2,1995,1996,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
129900,5,816,1,816,1,1957,1957,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,FuseA,TA,WD
134500,5,1008,1,1008,1,1953,2006,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
117000,5,833,1,833,1,1954,2000,0.0,0,RL,OldTown,Norm,None,TA,TA,Y,SBrkr,Gd,WD
318000,8,1734,3,1734,2,2007,2007,328.0,1,RL,NridgHt,Norm,Stone,Gd,Ex,Y,SBrkr,Ex,New
184100,8,1419,2,408,2,2002,2002,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
130000,5,894,2,894,1,1967,2003,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,Gd,WD
140000,5,1601,1,533,1,1958,1987,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
133700,5,1040,1,1040,1,1959,1959,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,FuseA,TA,WD
118400,6,1012,1,1012,1,1920,1950,0.0,1,RM,IDOTRR,Norm,None,TA,TA,Y,FuseA,TA,WD
212900,7,1552,3,1552,2,2005,2006,196.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,New
112000,4,960,1,672,1,1956,1956,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,FuseA,TA,COD
118000,5,698,0,698,1,1947,2008,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
163900,7,1482,2,384,2,1992,1992,170.0,1,RL,Gilbert,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
115000,4,1005,2,1005,1,1955,1955,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Fa,WD
174000,7,1555,3,1373,2,2007,2007,130.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
259000,7,1530,3,1530,2,2004,2004,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
215000,7,1959,2,847,2,2004,2005,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
140000,5,936,2,936,1,1980,1980,180.0,0,RM,OldTown,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
135000,4,1981,2,1122,2,1928,1950,0.0,2,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,Gd,WD
93500,5,974,0,974,1,1991,1992,0.0,0,RL,Mitchel,Norm,None,TA,Gd,Y,SBrkr,TA,Oth
239500,8,2020,2,1128,2,1995,1995,0.0,1,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
169000,6,1600,2,916,2,1997,1997,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
102000,6,986,1,960,1,1926,1950,0.0,1,RM,BrkSide,Norm,None,TA,TA,N,SBrkr,TA,WD
119000,6,1252,1,1032,1,1950,1950,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,FuseA,TA,WD
196000,6,1567,2,1567,2,1977,1977,0.0,2,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,Gd,WD
144000,5,1167,2,915,1,1920,1950,0.0,1,RL,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
139000,5,952,2,952,1,1951,1951,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,COD
197500,5,1868,2,780,2,1976,1976,44.0,1,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
80000,5,1006,0,1006,1,1959,1959,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
80000,4,924,1,672,1,1941,1950,0.0,0,RL,Edwards,Norm,None,TA,Gd,N,FuseA,Fa,WD
149000,5,1576,1,1042,1,1928,1950,0.0,1,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
180000,6,1298,2,1298,2,1985,1985,85.0,1,RL,SawyerW,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
174500,7,1564,1,704,1,1941,1950,0.0,1,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,Fa,WD
116900,7,1111,1,572,1,1926,1950,0.0,1,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
143000,7,1482,2,650,1,1920,1988,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
124000,6,932,1,932,1,1950,1950,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,FuseA,Gd,WD
149900,5,1466,2,1466,1,1959,1959,132.0,2,RL,Edwards,Norm,BrkFace,TA,TA,Y,SBrkr,Fa,WD
230000,6,1811,2,1073,1,1956,2004,0.0,1,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,Ex,WD
120500,6,816,1,816,1,1930,2007,0.0,0,RM,IDOTRR,Norm,None,Gd,TA,Y,SBrkr,TA,WD
201800,7,1820,2,864,1,1965,1988,288.0,2,RL,NAmes,Norm,Stone,TA,TA,Y,SBrkr,Gd,WD
218000,5,1437,2,1437,2,1976,2004,0.0,1,RL,Veenker,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
179900,5,1265,2,1219,2,1965,1999,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
230000,7,1314,2,1314,2,2007,2008,166.0,1,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
235128,8,1580,3,1580,2,2007,2008,186.0,0,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,ConLD
185000,6,1876,2,901,2,1974,1974,270.0,1,RL,NWAmes,Norm,BrkFace,Gd,TA,Y,SBrkr,Gd,WD
146000,6,1456,2,855,2,1978,1978,0.0,1,RL,NPkVill,Norm,None,TA,Gd,Y,SBrkr,TA,WD
224000,6,1640,2,1296,1,1954,2006,72.0,1,RL,Crawfor,Norm,BrkFace,Gd,TA,Y,SBrkr,Gd,WD
129000,5,894,2,894,1,1968,1968,0.0,1,RL,Sawyer,Norm,None,TA,Gd,Y,SBrkr,TA,WD
108959,4,1258,2,1198,0,1969,1969,0.0,0,RL,Sawyer,Norm,None,TA,Gd,Y,SBrkr,TA,WD
194000,5,1432,2,1360,1,1978,1978,0.0,1,RL,Veenker,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
233170,7,1502,2,1502,2,2009,2009,268.0,0,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
245350,8,1694,3,1694,2,2008,2008,72.0,0,RL,CollgCr,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
173000,6,1671,2,959,2,2000,2000,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
235000,6,2108,2,1127,2,1935,1986,0.0,2,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,Gd,WD
171000,6,1118,1,1096,1,1977,1977,0.0,1,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
163000,6,1261,2,1261,1,1958,1958,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
171900,7,1250,2,625,2,2006,2007,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
239000,6,2345,2,952,2,1932,1950,0.0,1,RL,Crawfor,Norm,None,TA,Gd,Y,SBrkr,TA,WD
119500,5,923,1,876,1,1984,1985,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
115000,6,1224,1,818,1,1926,2004,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
154900,5,1343,1,731,1,1921,1950,0.0,1,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,TA,WD
250000,7,2514,2,1216,2,1990,1991,0.0,0,RL,Timber,Norm,None,TA,Gd,Y,SBrkr,TA,WD
120000,5,1130,2,1120,1,1920,1950,0.0,1,RL,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
186700,5,1572,3,1572,1,1963,1963,226.0,2,RL,Timber,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
104900,5,1221,1,784,1,1924,1950,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
95000,3,1699,2,978,2,1900,1970,0.0,0,RL,OldTown,Artery,None,TA,Fa,Y,SBrkr,TA,WD
262000,8,1624,3,1624,2,1994,1995,0.0,1,RL,NoRidge,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
195000,7,1660,2,831,2,2002,2002,95.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
189000,7,1804,2,994,2,1999,1999,0.0,1,RL,Gilbert,Norm,None,TA,TA,Y,SBrkr,Gd,WD
125000,5,1472,1,702,1,1925,1994,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,Gd,WD
158000,6,1352,1,663,1,1969,1969,143.0,0,RL,Sawyer,Norm,Stone,TA,TA,Y,SBrkr,TA,WD
176000,6,1456,2,728,2,2005,2005,0.0,0,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
219210,7,1863,3,879,2,2006,2006,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
144000,7,1690,1,815,1,1916,1950,0.0,1,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,ConLw
178000,7,1212,2,1212,2,2001,2001,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
148000,4,1382,2,1051,1,1963,1979,51.0,1,RL,Sawyer,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
116050,4,864,1,864,1,1970,1970,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,Oth
197900,7,1779,2,866,2,1998,1998,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
117000,5,1348,1,884,1,1925,1997,0.0,1,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
213000,7,1630,2,1630,2,2000,2001,171.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
153500,5,1074,2,1056,1,1975,1975,0.0,0,RL,NWAmes,Norm,None,TA,Gd,Y,SBrkr,TA,WD
107000,4,1056,1,1056,1,1966,1966,0.0,0,RH,SawyerW,Norm,None,TA,TA,Y,SBrkr,TA,WD
200000,6,1700,2,1682,2,2003,2003,120.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
140000,5,1283,2,931,1,1962,1980,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
189000,6,1845,2,1055,2,1992,1992,0.0,1,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
164000,8,1752,2,559,2,1988,2005,0.0,0,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,TA,WD
113000,4,672,1,672,1,1941,1950,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
145000,4,960,1,648,0,1965,2001,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
134500,5,999,1,925,1,1962,1962,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
125000,5,894,1,894,1,1966,1966,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
229456,8,1314,2,1300,2,2009,2009,72.0,0,FV,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
91500,6,1218,0,672,1,1971,1971,236.0,0,RM,BrDale,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
115000,5,912,1,912,1,1964,1964,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
134000,5,1211,1,952,1,1968,1968,0.0,1,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
143000,6,1846,1,1040,2,1949,1950,320.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
184000,7,1490,2,788,2,2004,2005,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
145000,6,1138,1,588,1,1958,1958,63.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
214000,6,1933,3,894,2,2007,2007,74.0,1,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
147000,5,912,2,912,1,1965,2008,300.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
127000,5,1507,1,1075,2,1960,1960,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
190000,5,2620,2,1361,2,1977,1977,1.0,1,RL,Sawyer,RRAe,None,TA,Gd,Y,SBrkr,TA,WD
132500,5,1190,2,1106,1,1962,1962,120.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
142000,5,1188,2,1188,1,1959,1959,180.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,COD
130000,5,1964,0,940,1,1911,1950,0.0,0,RH,SWISU,Norm,None,TA,TA,N,FuseA,TA,WD
138887,5,1784,1,747,1,1914,1950,0.0,0,RL,Crawfor,Norm,None,TA,Gd,Y,FuseF,TA,WD
175500,7,1626,2,764,2,2003,2003,106.0,0,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
195000,7,1948,2,847,2,2004,2005,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
142500,6,1141,2,1141,1,2005,2005,0.0,0,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,TA,WD
265900,8,1484,2,1476,2,2006,2006,32.0,1,RL,Timber,Norm,BrkFace,Gd,Gd,Y,SBrkr,Ex,WD
224900,7,1768,2,884,2,2003,2003,252.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
248328,7,1689,3,1689,2,2007,2007,0.0,0,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
170000,7,1173,2,1053,2,1974,1974,81.0,2,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
230000,8,1517,2,792,1,1929,1950,0.0,2,RL,Crawfor,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
178000,6,1868,2,585,3,1984,2003,74.0,1,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
186500,7,1553,2,756,2,2005,2006,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
169900,6,1034,3,1012,1,1976,1976,335.0,0,RL,Mitchel,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
129500,6,2058,2,735,1,1917,1950,0.0,1,RM,OldTown,Norm,None,TA,Gd,N,SBrkr,TA,WD
119000,5,988,1,876,1,1950,1950,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
171750,7,1405,2,1405,2,2003,2003,163.0,1,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
130000,5,874,1,864,1,1968,1968,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
294000,7,2167,2,1192,2,1974,2003,0.0,2,RL,Veenker,Norm,None,Gd,TA,Y,SBrkr,Gd,WD
165400,7,1656,2,746,2,2003,2004,92.0,1,RL,Edwards,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
127500,6,1367,1,884,1,1931,1950,0.0,1,RM,BrkSide,Norm,None,TA,TA,Y,FuseA,TA,WD
99900,5,864,0,864,1,1922,1950,0.0,0,RL,Edwards,Norm,None,TA,Fa,Y,SBrkr,TA,WD
190000,7,1166,2,856,2,2005,2005,182.0,0,RL,Gilbert,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
151000,6,1054,2,1054,1,1969,1969,0.0,0,RL,NAmes,Norm,None,TA,Gd,Y,SBrkr,TA,WD
181000,6,1675,2,841,2,1999,1999,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
128900,5,1050,1,1050,1,1956,1956,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
161500,4,1788,1,1104,1,1957,1989,0.0,2,RL,ClearCr,Norm,None,TA,TA,Y,FuseA,TA,WD
180500,6,1824,2,764,1,1919,1950,0.0,1,RL,BrkSide,Norm,None,TA,TA,Y,FuseA,TA,WD
181000,6,1337,2,1405,2,1998,1999,0.0,0,RH,NAmes,Norm,None,Gd,Gd,Y,SBrkr,Gd,COD
183900,7,1452,2,691,2,1999,1999,218.0,0,FV,Somerst,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
122000,7,1889,1,925,1,1910,1950,0.0,1,RM,OldTown,Norm,None,Fa,TA,N,FuseF,TA,WD
144000,5,1524,1,874,1,1958,1958,180.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,FuseA,TA,WD
260000,7,1524,2,1332,0,1979,1979,0.0,1,RL,ClearCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
185750,6,1489,2,1489,2,1968,1968,0.0,1,RL,NWAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
137000,5,935,1,935,1,1965,1965,114.0,0,RL,Sawyer,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
177000,6,1357,1,1019,1,1959,2006,84.0,1,RL,Edwards,Norm,BrkFace,TA,TA,Y,SBrkr,Ex,WD
139000,5,1250,2,661,2,1910,2003,0.0,1,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,TA,WD
162000,6,1395,2,723,1,1972,1972,0.0,1,RL,NWAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
237000,8,2031,2,1128,2,2002,2002,103.68526170798899,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
68400,4,1128,2,698,1,1920,1950,0.0,0,C (all),IDOTRR,Norm,None,TA,TA,Y,FuseA,TA,COD
227000,7,1573,2,1573,2,2002,2002,110.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
180000,7,1339,2,1309,2,1990,1990,54.0,1,RL,Timber,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
